x,y,time
-0.506758703263,52.1386465673,323.0
-0.505509389259,52.1388201711,346.778751
-0.504326586041,52.1391541496,375.885325
-0.503405767573,52.1392181236,460.46671
-0.503699283198,52.1386434501,475.687539
-0.503992088465,52.1379067399,534.241274
-0.50421965392,52.1372932342,553.588812
-0.504217950208,52.1369083956,634.651082
-0.503296454736,52.1368305886,652.004151
-0.502802133516,52.1366406164,700.502473
-0.502207855591,52.1361695968,715.688735
-0.501679355976,52.135696903,752.38444
-0.502994000996,52.1354000528,801.558088
-0.504077852532,52.134987555,892.5675
-0.505130520432,52.1349607432,919.093191
-0.506182921797,52.1348731768,1008.411946
-0.506511703646,52.1348242936,1030.447041
-0.507335247693,52.135066674,1093.626879
-0.507435697587,52.1354692564,1150.734594
-0.507502457741,52.1356903838,1183.950352
-0.507734132913,52.1360085997,1194.395829
-0.507208783765,52.136244794,1244.688912
-0.506944652583,52.1360286898,1301.42836
-0.506814576288,52.1363763683,1386.844824
-0.506816611196,52.136842226,1390.85891
-0.506950841976,52.1374465177,1401.661151
-0.506689284506,52.1378177997,1465.600741
-0.505801510087,52.1379214275,1466.911842
-0.505635527816,52.1375812857,1538.930288
-0.505737325212,52.1382876867,1549.111713
-0.506298732615,52.1387798174,1597.406214
-0.507059076245,52.1396315125,1622.841755
-0.508376880174,52.1400841476,1690.511497
-0.509233822423,52.1404674894,1780.18971
-0.509858676964,52.1404313427,1856.179279
-0.510385553022,52.1405597456,1928.208503
-0.511338629114,52.1403532076,2018.970803
-0.51041592159,52.1399715225,2111.83186
-0.510051582441,52.1393933344,2149.598159
-0.510016773038,52.138948567,2239.573749
-0.509818108276,52.1386497643,2317.461742
-0.509651374353,52.1381273238,2349.887198
-0.509518229252,52.1377660849,2369.310313
-0.509352275696,52.1374259373,2468.8656
-0.509185882727,52.1369845165,2484.99524
-0.508821769166,52.1364670971,2555.79868
-0.508688350764,52.1360450952,2605.950585
-0.508588964751,52.1358855678,2699.580665
-0.507932382436,52.1362061249,2771.212991
-0.507275367762,52.136425412,2781.732026
-0.506189664369,52.1364125321,2802.652499
-0.505367651682,52.1365144888,2858.592153
-0.50494028833,52.1365861428,2929.135364
-0.504676057692,52.1363497892,2936.95873
-0.503388118509,52.1352482111,2988.011713
-0.502464146576,52.1346235359,3007.631458
-0.501540692908,52.1341203963,3035.052538
-0.500357510554,52.1343936522,3098.912765
-0.499833547795,52.1349336986,3143.733554
-0.499376490769,52.1357151238,3147.720736
-0.497139595901,52.1357722191,3194.445869
-0.497728939328,52.1351494634,3202.221522
-0.497661296529,52.1347460509,3206.03156
-0.49706786449,52.1344776047,3222.036005
-0.496143035037,52.1336909443,3261.819202
-0.495418176885,52.1334663771,3330.708972
-0.494233122223,52.1333346029,3384.180128
-0.493111585134,52.1327150492,3452.872112
-0.492648362623,52.1321596981,3480.117832
-0.492053533929,52.1316077146,3526.711089
-0.490999246839,52.1313105722,3554.366617
-0.490468463893,52.1303923323,3599.375214
-0.489741217182,52.1296816929,3692.882132
-0.487896867703,52.1293237743,3701.575313
-0.48631705491,52.1292427033,3746.964198
-0.484344586247,52.1296173751,3841.526732
-0.482768335022,52.1302655128,3927.098677
-0.481324922143,52.1311533468,3939.196313
-0.480142347612,52.1315483324,3940.612704
-0.479939531321,52.1304596609,3964.064191
-0.480726731097,52.1299532807,4050.695516
-0.481777949785,52.1296021864,4094.434555
-0.482174544548,52.1299566355,4171.389353
-0.483488581368,52.129517785,4258.789627
-0.485001027064,52.129276433,4296.482984
-0.485526655974,52.1291009034,4390.915789
-0.488093111601,52.1290756646,4470.765059
-0.48921135246,52.1289660047,4554.628414
-0.489666785867,52.1278604698,4649.294011
-0.49144309117,52.1277339898,4707.899197
-0.492693541802,52.1277425232,4767.815485
-0.493615914879,52.1279620254,4799.750219
-0.494143838661,52.128272643,4841.866377
-0.495918639106,52.1278221576,4932.277036
-0.494930100717,52.1275233003,4948.123236
-0.496306958369,52.1263942534,5031.639178
-0.496699380061,52.1258575515,5104.833334
-0.4990694818,52.1260401368,5154.017059
-0.500322328748,52.1265753705,5175.230007
-0.499667936867,52.1274023398,5187.205255
-0.498947217867,52.1281094639,5192.041561
-0.497829501721,52.1283405592,5234.644165
-0.497232847007,52.1273834579,5267.222359
-0.49650548566,52.1266322667,5277.688546
-0.495712108523,52.1258422522,5320.58019
-0.494789332304,52.1255417159,5382.894947
