x,y,time
-0.4156987108838438,52.13003828076907809,323.000000
-0.41751004016384291,52.13015977066054063,346.778751
-0.41973136313592774,52.12984948639302729,375.885325
-0.42225797218999689,52.12983474059441846,460.466710
-0.42307272201014579,52.12911690375759122,475.687539
-0.42373650021124032,52.12820271334157241,534.241274
-0.42455804791997204,52.12729062744976716,553.588812
-0.4263675819441769,52.12746054017787856,634.651082
-0.42753909766021747,52.12781624730962449,652.004151
-0.42960414735626229,52.12745511113541852,700.502473
-0.43152501026165235,52.12670336164922702,715.688735
-0.43475641773566626,52.12684346996457663,752.384440
-0.43585929101504778,52.12690668859634968,801.558088
-0.43709447503715421,52.12770038641416193,892.567500
-0.43865040064429439,52.12835257174240411,919.093191
-0.4393350549020496,52.12909037147704794,1008.411946
-0.43677449035161514,52.1300766800025599,1030.447041
-0.43511921137124498,52.13000614001457222,1093.626879
-0.43268342450193481,52.12968229222482108,1150.734594
-0.43132160475267595,52.13024717035253985,1183.950352
-0.42971449822832503,52.13105167832542719,1194.395829
-0.42867335089844194,52.13147504924280184,1244.688912
-0.42771451026908713,52.13180234383658274,1301.428360
-0.42681745503415758,52.1326162789758385,1386.844824
-0.42584488134487802,52.13333203439169949,1390.858910
-0.42526511615364843,52.13410161101158025,1401.661151
-0.42620348544406267,52.13435705144119936,1465.600741
-0.427939529753394,52.13438021028731839,1466.911842
-0.43016782400989478,52.13387549233159746,1538.930288
-0.43222972473986621,52.13361143192017977,1549.111713
-0.43484396894464372,52.1333546687580025,1597.406214
-0.43778401477248352,52.1328106709032113,1622.841755
-0.44009611996908055,52.13216112959139537,1690.511497
-0.44128651612658326,52.13198254298585965,1780.189710
-0.44286805221931697,52.13190627515999154,1856.179279
-0.44477197742675972,52.13163990975958484,1928.208503
-0.44683200467542888,52.13142415238441174,2018.970803
-0.4496072278457473,52.1310720186881511,2111.831860
-0.45079418958648249,52.13099045575231827,2149.598159
-0.45222459734995374,52.13071774781684553,2239.573749
-0.45427614454971244,52.13074466063952173,2317.461742
-0.45504504190947342,52.13133772495447715,2349.887198
-0.45163521644585614,52.1317788192145315,2369.310313
-0.45014440266115019,52.13151632126730561,2468.865600
-0.44818185586766046,52.1311990144321129,2484.995240
-0.44454709685449834,52.13129686726295375,2555.798680
-0.44425008096483815,52.13075854331082581,2605.950585
-0.44577801511126391,52.12995279492873379,2699.580665
-0.44673668643129244,52.12962535196641056,2771.212991
-0.44762319280873697,52.1291026219589213,2781.732026
-0.44874301007314754,52.12868011979467298,2802.652499
-0.4481303565251738,52.12813765234697172,2858.592153
-0.44696204134899326,52.1276850283309372,2929.135364
-0.44610089927608176,52.12747935292883028,2936.958730
-0.44481145048381759,52.12823966893343197,2988.011713
-0.44416163451309254,52.12876550147058907,3007.631458
-0.4432402032501499,52.1280246040603501,3035.052538
-0.44334618449681606,52.1272486860188593,3098.912765
-0.44245627898126816,52.12786850384988213,3143.733554
-0.44180982954023834,52.12829720336875283,3147.720736
-0.44293306626593687,52.12777763669098618,3194.445869
-0.44358626643133581,52.12715469084874798,3202.221522
-0.44415209240837361,52.12677350014101307,3206.031560
-0.4444829069181388,52.12634062408558577,3222.036005
-0.44426143727347667,52.12590046092618934,3261.819202
-0.44340541933021677,52.12554908609915572,3330.708972
-0.44252740228724818,52.12582898495898576,3384.180128
-0.44159250366289904,52.12547655484944897,3452.872112
-0.43955138983268377,52.12515806379850147,3480.117832
-0.43734232314962168,52.12512880562965734,3526.711089
-0.43606129770315166,52.12564622631317235,3554.366617
-0.43401851509509221,52.12537619955713097,3599.375214
-0.43189174849264045,52.12525076753038888,3692.882132
-0.43107891674279114,52.1259201077595975,3701.575313
-0.43083199157212493,52.12620831615969053,3746.964198
-0.42970865638743533,52.12672776686401477,3841.526732
-0.4281959292424079,52.12709626922330131,3927.098677
-0.42790597517512025,52.12636366697734758,3939.196313
-0.42935344438126899,52.12560563967804228,3940.612704
-0.43146657709895447,52.12611959537451867,3964.064191
-0.43365865681920557,52.12663456172950305,4050.695516
-0.43610278723608376,52.12671558912562375,4094.434555
