x,y,time
-0.753071608539,52.0486118101,323.0
-0.753643358048,52.0462684546,346.778751
-0.753603792181,52.0463207792,375.885325
-0.753603792181,52.0463207792,460.46671
-0.753643358048,52.0462684546,475.687539
-0.754507001218,52.0449499649,534.241274
-0.755880704365,52.0448967019,553.588812
-0.757670433951,52.0448221792,634.651082
-0.759341433719,52.0449045862,652.004151
-0.761639851025,52.0450387374,700.502473
-0.763002486244,52.0467634589,715.688735
-0.760650879908,52.0463469843,752.38444
-0.759331793013,52.047739162,801.558088
-0.759028960298,52.048492503,892.5675
-0.758600632696,52.0492354826,919.093191
-0.758098629161,52.0491940201,1008.411946
-0.757726238469,52.0472173883,1030.447041
-0.758319656311,52.0464324667,1093.626879
-0.759507801397,52.0459190356,1150.734594
-0.757538129731,52.0446444665,1183.950352
-0.756322719015,52.0444884656,1194.395829
-0.754234350706,52.0433707871,1244.688912
-0.753332362664,52.0457979836,1301.42836
-0.752918848311,52.0479320253,1386.844824
-0.75404292526,52.0489144942,1390.85891
-0.755220225961,52.0501793366,1401.661151
-0.758079539918,52.0497484128,1465.600741
-0.759327724183,52.049684708,1466.911842
-0.760357620604,52.0493805682,1538.930288
-0.760775082739,52.0504157835,1549.111713
-0.763637082306,52.0520975448,1597.406214
-0.762859719945,52.0534789604,1622.841755
-0.765066955255,52.0544394697,1690.511497
-0.767042175751,52.0548247811,1780.18971
-0.769414401081,52.0557431577,1856.179279
-0.771105891031,52.056327362,1928.208503
-0.772890177684,52.057141572,2018.970803
-0.77219052711,52.0573619403,2111.83186
-0.770201645424,52.0566420487,2149.598159
-0.768649340771,52.0564028953,2239.573749
-0.766496958386,52.0567814217,2317.461742
-0.765274672606,52.0564582014,2349.887198
-0.763735980705,52.0565536527,2369.310313
-0.761641985043,52.0563252267,2468.8656
-0.760931627898,52.0583238059,2484.99524
-0.759083255178,52.0590051876,2555.79868
-0.757975789588,52.0604705542,2605.950585
-0.758003226961,52.061140047,2699.580665
-0.757721124673,52.0623956007,2771.212991
-0.756027638592,52.060754397,2781.732026
-0.75482413571,52.0598764969,2802.652499
-0.753132255136,52.0592918077,2858.592153
-0.751161938764,52.0580168354,2929.135364
-0.749329394032,52.056030419,2936.95873
-0.748891352202,52.0544929893,2988.011713
-0.748004484351,52.0531964242,3007.631458
-0.748054994938,52.0513658719,3035.052538
-0.74840979422,52.0498385124,3098.912765
-0.748415310696,52.0489494227,3143.733554
-0.749677281799,52.0492206292,3147.720736
-0.750992433492,52.0497741942,3194.445869
-0.752353962431,52.0504427643,3202.221522
-0.753966510688,52.0511320609,3206.03156
-0.755023800436,52.0514974423,3222.036005
-0.755591305221,52.0510995619,3261.819202
-0.754862804378,52.0495938261,3330.708972
