x,y,time
-0.45764106530783538,52.14817203402922274,323.000000
-0.45895276761698101,52.14858189693200785,346.778751
-0.46065092127637292,52.14917804298167425,375.885325
-0.4621057746715147,52.1497105740965452,460.466710
-0.46347496711065372,52.14987946560328425,475.687539
-0.46509894628459464,52.14977977862606195,534.241274
-0.46629910289987769,52.15058082121166194,553.588812
-0.4668673920772855,52.1511923858795754,634.651082
-0.46789511133636852,52.15129636840389082,652.004151
-0.46914301020480859,52.15070839892548094,700.502473
-0.46999715312377421,52.15014551720039293,715.688735
-0.47022558514149354,52.14921200912495181,752.384440
-0.46939590757609995,52.14763038762441738,801.558088
-0.46891647009587706,52.14729186735888078,892.567500
-0.4672697749460441,52.14805590432860782,919.093191
-0.46631850775976624,52.14858729458127584,1008.411946
-0.46542357089800734,52.14890794881245739,1030.447041
-0.46491376156990294,52.14802525891628449,1093.626879
-0.46386094587290128,52.14722612082687903,1150.734594
-0.46165326858317002,52.14716713339634424,1183.950352
-0.46143820151683418,52.14770808603243779,1194.395829
-0.46234165170309527,52.14856571595091594,1244.688912
-0.46325553428730148,52.14912138674989706,1301.428360
-0.46499246625036711,52.15002006288919034,1386.844824
-0.46673361829478938,52.15079793275760522,1390.858910
-0.4683296415142037,52.15151347415924477,1401.661151
-0.46927721008573198,52.15252266607111409,1465.600741
-0.4705297099084631,52.15323371764274185,1466.911842
-0.47055602939211344,52.15389865123338353,1538.930288
-0.47056578883131223,52.15504670971073153,1549.111713
-0.47063913145661324,52.15577267034819187,1597.406214
-0.47052749060030852,52.15616393601204237,1622.841755
-0.47065362171145197,52.15534993604917702,1690.511497
-0.47056578883131223,52.15504670971073153,1780.189710
-0.47035863362863989,52.15392629982811457,1856.179279
-0.4707730873623811,52.15329729124704272,1928.208503
-0.47151873915110698,52.15303507910844871,2018.970803
-0.47015459399679382,52.15271530351298424,2111.831860
-0.46938056611960316,52.15237296382169774,2149.598159
-0.46867325393557846,52.15151793647051903,2239.573749
-0.4681446937318553,52.15117877558986237,2317.461742
-0.46666274329223512,52.15143139529790517,2349.887198
-0.46568099658082851,52.15141862646396476,2369.310313
-0.4641769576408829,52.15088549957503261,2468.865600
-0.46311576957887335,52.15032791668252798,2484.995240
-0.46266671356458189,52.15053352506510009,2555.798680
-0.46411955685598888,52.15112642220542938,2605.950585
-0.4641990248445364,52.15167121502862813,2699.580665
-0.46373644582788054,52.15226936538230973,2771.212991
-0.46283309485863833,52.15283156078665883,2781.732026
-0.46200691150102413,52.15257911890413567,2802.652499
-0.46007671820961693,52.15158724955990266,2858.592153
-0.46094779402130281,52.15196112615851121,2929.135364
-0.45921504035361554,52.15094161010293305,2936.958730
-0.45858630116215815,52.15066151460477784,2988.011713
-0.45781239892270487,52.15031909985417258,3007.631458
-0.45679516933151282,52.14991307841410872,3035.052538
-0.45563488319134232,52.14938433947111207,3098.912765
-0.45426364575874234,52.14927574749290073,3143.733554
-0.45393461644307981,52.15026832516964816,3147.720736
-0.45391055505066102,52.15096281237124742,3194.445869
-0.45388021538294987,52.15183847001864592,3202.221522
-0.45424048995346228,52.15277966569161094,3206.031560
-0.45404300874253001,52.15422709932444434,3222.036005
-0.45447331501076293,52.15456503604134042,3261.819202
-0.45509790036795705,52.1549659338813143,3330.708972
-0.45696857999677964,52.15483938061046842,3384.180128
-0.45805901484159522,52.15455155495418182,3452.872112
-0.45967900523238181,52.15457272470716532,3480.117832
-0.46148494864528428,52.1548983858609958,3526.711089
-0.46254726403023061,52.15542578851265887,3554.366617
-0.46395532956565394,52.15589726765234957,3599.375214
-0.46492366822836756,52.15630258952194254,3692.882132
