x,y,time
-0.54560540435730498,51.89768661651180537,323.000000
-0.54637735816188826,51.89801184965137537,346.778751
-0.54707927381051613,51.89839935172092567,375.885325
-0.54750439634485037,51.89893075710183723,460.466710
-0.54739083892158191,51.89928714202301308,475.687539
-0.54531231798742452,51.89938774253268861,534.241274
-0.54427577638840141,51.89988003458902455,553.588812
-0.54422680627225706,51.90034244693415388,634.651082
-0.54445194229330274,51.90074511128939605,652.004151
-0.54494507274703663,51.90127736696703664,700.502473
-0.54584832349454615,51.90069923681370767,715.688735
-0.54674611953576058,51.90028940261273505,752.384440
-0.54730382188280002,51.8998753635028649,801.558088
-0.54806013209915838,51.89963214275892511,892.567500
-0.54907425887113148,51.89983406815235867,919.093191
-0.54970549983861206,51.90030486780263175,1008.411946
-0.54900228976214127,51.90101177178510028,1030.447041
-0.5484166833543056,51.90123605824444297,1093.626879
-0.54785558175076565,51.90175529195852278,1150.734594
-0.54726520881697238,51.90212683778167246,1183.950352
-0.54691357303356736,51.90248028267706104,1194.395829
-0.5458055215041393,51.90202462306154274,1244.688912
-0.54561437618777076,51.9016223815833655,1301.428360
-0.54507702932162028,51.90140527622595101,1386.844824
-0.54443494143661664,51.90127105792209505,1390.858910
-0.5439295722723253,51.90111748164785865,1401.661151
-0.54356704501333852,51.9007552084386603,1465.600741
-0.54338341056412109,51.90012154699377334,1466.911842
-0.54320182284147966,51.89942477165742929,1538.930288
-0.54314469778322327,51.89908732384198942,1549.111713
-0.54231490844970309,51.89949797315645696,1597.406214
-0.54200066841711059,51.89974663541612898,1622.841755
-0.54154903121482001,51.90003568655055233,1690.511497
-0.54106746979266296,51.90019808723429406,1780.189710
-0.54082805119934585,51.9002372111571546,1856.179279
-0.53947933500479284,51.89986269179899381,1928.208503
-0.53890393613724785,51.89977136339872033,2018.970803
-0.53839177476206246,51.89982814173807668,2111.831860
-0.53747152097482676,51.89987984637529195,2149.598159
-0.53682059190441966,51.90001907825104865,2239.573749
-0.53569081359183002,51.9002365338540983,2317.461742
-0.53456718626038224,51.90026463854247396,2349.887198
-0.53371425045123899,51.90033819848655128,2369.310313
-0.53313406069430458,51.90039410627743877,2468.865600
-0.53265383681641243,51.90051439673675304,2484.995240
-0.53217841067913374,51.90048742095099499,2555.798680
-0.53172013418321884,51.89993449952866911,2605.950585
-0.53153461186260864,51.89936393407058546,2699.580665
-0.53219171858837344,51.89903539166040503,2771.212991
-0.53263860651746986,51.89889364111680692,2781.732026
-0.53169670619182463,51.89856619695249407,2802.652499
-0.5314641489126658,51.89839492429771184,2858.592153
-0.53086370150541595,51.8980296416463176,2929.135364
-0.530529132275808,51.89785709339437147,2936.958730
