x,y,time
-0.446612993593,51.9320730443,323.0
-0.446752037459,51.9309959757,346.778751
-0.446938812025,51.9302670545,375.885325
-0.447089664598,51.9294029433,460.46671
-0.447309279053,51.9288818819,475.687539
-0.446624974825,51.9285804601,534.241274
-0.446318634707,51.9286908757,553.588812
-0.446432298386,51.9292029031,634.651082
-0.446591066287,51.9296320184,652.004151
-0.446560639586,51.9301071013,700.502473
-0.446455102825,51.9306364049,715.688735
-0.446187520392,51.931061169,752.38444
-0.445700741632,51.9315032031,801.558088
-0.444971336292,51.9312846848,892.5675
-0.444569080255,51.931202541,919.093191
-0.445289068714,51.9318910095,1008.411946
-0.44571825947,51.9320745436,1030.447041
-0.446228471543,51.9323103511,1093.626879
-0.446364236514,51.9315578685,1150.734594
-0.446475692191,51.9311350622,1183.950352
-0.446611231867,51.9306344492,1194.395829
-0.446780258896,51.92958605,1244.688912
-0.44678659789,51.929188768,1301.42836
-0.447081526552,51.9283615892,1386.844824
-0.447469304357,51.9277996524,1390.85891
-0.447920141434,51.9272223809,1401.661151
-0.447869528351,51.926695006,1465.600741
-0.448479343288,51.926294952,1466.911842
-0.448611993389,51.9256150872,1538.930288
-0.4492940442,51.9249815777,1549.111713
-0.449648735614,51.9244636023,1597.406214
-0.449150744552,51.9239369998,1622.841755
-0.448426661016,51.9245807473,1690.511497
-0.448175197356,51.9236344387,1780.18971
-0.448290058158,51.9226350508,1856.179279
-0.44810488525,51.9213487884,1928.208503
-0.447389614154,51.9222782856,2018.970803
-0.447040663722,51.9231546748,2111.83186
-0.4469049706,51.923907245,2149.598159
-0.446834994151,51.925075572,2239.573749
-0.446885412483,51.9258548383,2317.461742
-0.447357055646,51.925524333,2349.887198
-0.447564605432,51.9250421408,2369.310313
-0.447840937172,51.9249030156,2468.8656
-0.448044827081,51.9252492283,2484.99524
-0.448224634861,51.9256732541,2555.79868
-0.448702397337,51.9251973399,2605.950585
-0.44902728604,51.9243987735,2699.580665
-0.448298652706,51.9231726662,2771.212991
-0.447815176107,51.9232902008,2781.732026
-0.447412527869,51.9237119011,2802.652499
-0.447162547312,51.9247081237,2858.592153
-0.447267252533,51.9251863747,2929.135364
-0.447768494502,51.9253883511,2936.95873
-0.447676620716,51.9238635781,2988.011713
-0.447596376408,51.9228036955,3007.631458
-0.447572875831,51.9221257889,3035.052538
-0.448373365332,51.9236222455,3098.912765
-0.448762995262,51.9244989946,3143.733554
-0.448564231049,51.9252669013,3147.720736
-0.448302396623,51.9260501242,3194.445869
-0.448220764911,51.9267535608,3202.221522
-0.447998307916,51.9270954503,3206.03156
