x,y,time
-0.742296275211,52.0967264771,323.0
-0.739905307332,52.0964079099,346.778751
-0.739961553265,52.0964416696,375.885325
-0.739961553265,52.0964416696,460.46671
-0.739905307332,52.0964079099,475.687539
-0.738502229157,52.0956898108,534.241274
-0.738302763094,52.0943296231,553.588812
-0.738037788821,52.0925580492,634.651082
-0.737941511959,52.0908877911,652.004151
-0.737829769361,52.0885881755,700.502473
-0.73939932752,52.0870493686,715.688735
-0.739236029551,52.0894319801,752.38444
-0.740760948928,52.0905950664,801.558088
-0.741542290769,52.0908158273,892.5675
-0.742326714379,52.0911624723,919.093191
-0.742339027558,52.0916660347,1008.411946
-0.740413385302,52.0922471114,1030.447041
-0.739569651804,52.0917407908,1093.626879
-0.738932432126,52.0906141802,1150.734594
-0.737875200155,52.092708552,1183.950352
-0.737849713801,52.0939336683,1194.395829
-0.736961136677,52.0961293272,1244.688912
-0.73947068768,52.0967673077,1301.42836
-0.741636659559,52.0969508658,1386.844824
-0.74249364103,52.0957284187,1390.85891
-0.743625708979,52.0944229359,1401.661151
-0.742892294168,52.0916258885,1465.600741
-0.742695832467,52.0903916174,1466.911842
-0.742283587803,52.0894000319,1538.930288
-0.743268376048,52.0888745439,1549.111713
-0.744635310171,52.0858495061,1597.406214
-0.746091753363,52.0864751054,1622.841755
-0.746811380424,52.0841780197,1690.511497
-0.746983834878,52.0821729709,1780.18971
-0.747643973205,52.0797163297,1856.179279
-0.748044446266,52.0779721812,1928.208503
-0.748663716426,52.0761112348,2018.970803
-0.748957446263,52.0767833924,2111.83186
-0.748453776958,52.0788377078,2149.598159
-0.748381542467,52.0804066648,2239.573749
-0.748987463808,52.0825064009,2317.461742
-0.748796445062,52.0837561872,2349.887198
-0.749055455069,52.0852759232,2369.310313
-0.749051658735,52.0873823376,2468.8656
-0.751114599398,52.0878754927,2484.99524
-0.751989225766,52.0896406531,2555.79868
-0.753564347048,52.0905855194,2605.950585
-0.754227095122,52.0904868364,2699.580665
-0.755505574281,52.0906334236,2771.212991
-0.75405434324,52.092492287,2781.732026
-0.753309805168,52.0937825547,2802.652499
-0.752908891557,52.0955271434,2858.592153
-0.751851327321,52.0976221992,2929.135364
-0.750071683305,52.0996561455,2936.95873
-0.748589739954,52.1002556574,2988.011713
-0.747395155151,52.1012757471,3007.631458
-0.745569656392,52.1014207549,3035.052538
-0.744013168402,52.1012308737,3098.912765
-0.74312856129,52.1013202111,3143.733554
-0.743263630461,52.1000365131,3147.720736
-0.743673775847,52.0986698241,3194.445869
-0.744193324316,52.0972447569,3202.221522
-0.744706709489,52.0955678916,3206.03156
-0.744957245956,52.0944776638,3222.036005
-0.744501109873,52.0939558301,3261.819202
-0.743081657417,52.0948407643,3330.708972
