x,y,time
-0.183173187812,52.046819818,323.0
-0.185455842875,52.0461583768,346.778751
-0.187642789641,52.0458051628,375.885325
-0.189571527764,52.0455668003,460.46671
-0.192023141397,52.0453170961,475.687539
-0.194006154477,52.0451430366,534.241274
-0.196349547528,52.0447642215,553.588812
-0.198459929128,52.0453747915,634.651082
-0.200509892381,52.0457022079,652.004151
-0.201861859733,52.045410311,700.502473
-0.203874073418,52.0444258354,715.688735
-0.206131972541,52.0428890266,752.38444
-0.203864041613,52.0458917832,801.558088
-0.2023142142,52.0465818158,892.5675
-0.201420832937,52.0482638922,919.093191
-0.203777087277,52.0483220285,1008.411946
-0.206360240811,52.047171864,1030.447041
-0.209641565391,52.0466407482,1093.626879
-0.212281628046,52.0474580184,1150.734594
-0.214740291614,52.0474259357,1183.950352
-0.21739946612,52.048898904,1194.395829
-0.219420999558,52.0500357926,1244.688912
-0.221385846047,52.0492048142,1301.42836
-0.224298408042,52.0467557012,1386.844824
-0.226958871178,52.044640234,1390.85891
-0.227507955332,52.0419152891,1401.661151
-0.226337780405,52.0394692308,1465.600741
-0.227004651067,52.0354074456,1466.911842
-0.227846625429,52.0319762899,1538.930288
-0.229842905674,52.0286507919,1549.111713
-0.231718231113,52.0283465149,1597.406214
-0.233443722562,52.0282861298,1622.841755
-0.235542465273,52.0284579525,1690.511497
-0.238958661149,52.0289282688,1780.18971
-0.240410182724,52.0302300141,1856.179279
-0.241284340926,52.0314791004,1928.208503
-0.243536596564,52.0333096992,2018.970803
-0.245173116726,52.0337759762,2111.83186
-0.24728291251,52.0338952133,2149.598159
-0.24949792268,52.033685155,2239.573749
-0.25046591894,52.0337848702,2317.461742
-0.25212364856,52.0328512424,2349.887198
-0.253161660637,52.0327253009,2369.310313
-0.254239798568,52.0324000103,2468.8656
-0.256125237661,52.0308722494,2484.99524
-0.25718731272,52.0294783917,2555.79868
-0.258153288707,52.0284643398,2605.950585
-0.259630746156,52.027131404,2699.580665
-0.261457453539,52.026212881,2771.212991
-0.263113304783,52.0252150072,2781.732026
-0.264031165678,52.0256868246,2802.652499
-0.264524131697,52.0257779446,2858.592153
-0.265053409063,52.0255418166,2929.135364
-0.265920665083,52.0253363399,2936.95873
-0.267242367635,52.0244356034,2988.011713
-0.268859695876,52.0226512364,3007.631458
-0.269823716428,52.0215730726,3035.052538
-0.271276938262,52.0204580411,3098.912765
-0.273102516375,52.0189824033,3143.733554
-0.275238801857,52.017134759,3147.720736
-0.276631585385,52.0165649916,3194.445869
-0.278242949159,52.016130923,3202.221522
-0.279040369175,52.0161508515,3206.03156
-0.280285120021,52.0162691919,3222.036005
-0.281078097347,52.0166539811,3261.819202
-0.282637472379,52.0149858438,3330.708972
-0.283799675296,52.014389258,3384.180128
-0.284853866354,52.0142815355,3452.872112
-0.286148904248,52.0140273896,3480.117832
-0.287637134146,52.0135703185,3526.711089
-0.288761263266,52.0132369029,3554.366617
-0.289342084745,52.0131849415,3599.375214
-0.29001441902,52.0131180362,3692.882132
-0.291100462592,52.0130478474,3701.575313
-0.291760744079,52.0130899967,3746.964198
-0.291643875484,52.0143086716,3841.526732
-0.291899995937,52.0146738638,3927.098677
-0.291839638664,52.0152192575,3939.196313
-0.291884768484,52.0157045875,3940.612704
-0.292039201594,52.0162577613,3964.064191
-0.292255274369,52.0168222957,4050.695516
-0.292487871416,52.0169128505,4094.434555
-0.292644200514,52.0175299866,4171.389353
-0.292766843763,52.0180455152,4258.789627
-0.293165934311,52.0185801742,4296.482984
-0.293549790929,52.0186031843,4390.915789
-0.293929187267,52.0189911014,4470.765059
-0.294635264663,52.0190257542,4554.628414
-0.295193895347,52.0192558603,4649.294011
-0.29610272121,52.0194073429,4707.899197
-0.296707123742,52.0196299616,4767.815485
-0.29731980326,52.0196155732,4799.750219
-0.298013834439,52.0197592713,4841.866377
-0.298571888086,52.0189397301,4932.277036
-0.299201748861,52.0179584976,4948.123236
-0.300000028404,52.0174853057,5031.639178
-0.300697900646,52.0177568763,5104.833334
-0.302058698436,52.0176416072,5154.017059
-0.302876083153,52.0178079326,5175.230007
-0.303886698661,52.0177712807,5187.205255
-0.304682487756,52.0177268857,5192.041561
-0.305603505997,52.0177691211,5234.644165
-0.306471133258,52.0175629984,5267.222359
-0.307992860473,52.0176997833,5277.688546
-0.308875102329,52.0169556635,5320.58019
-0.310204251367,52.0168025433,5382.894947
-0.311174926101,52.0169651105,5444.764992
-0.312235239267,52.0170487298,5522.764677
-0.313029199654,52.0169402566,5571.567801
-0.313530746008,52.0167939263,5670.522832
-0.314680125152,52.0172913947,5763.107942
-0.315453797004,52.0175289828,5827.325379
-0.316168320114,52.0173263529,5902.06185
-0.317380591563,52.0168494336,5997.718794
-0.318859845745,52.0160717045,6049.315392
-0.320655682521,52.015113565,6071.455201
-0.322031345702,52.0144598373,6101.418376
-0.322836080696,52.0136853555,6182.434534
-0.323312712163,52.0127075305,6183.070436
-0.323439037048,52.0118085076,6211.127419
-0.323451615082,52.0112066144,6303.044628
-0.324207572862,52.011361286,6339.782627
-0.325251637517,52.0119186305,6380.507808
-0.32586400031,52.0123967286,6467.958121
-0.327682062083,52.0111562478,6563.184089
-0.328480500989,52.0106826478,6662.220093
-0.329449994655,52.0102881174,6677.260543
-0.330347693911,52.0100552978,6732.08419
-0.3312506839,52.0105071262,6755.797607
-0.330525446799,52.0113758019,6832.982179
-0.330578407603,52.0121169276,6878.858736
-0.331821583525,52.0126629647,6951.981013
-0.332782931109,52.0125053687,6971.696547
-0.334344277955,52.011392451,7019.067609
-0.335613111378,52.010241774,7111.447268
-0.336527259973,52.009534859,7197.333845
-0.336076689573,52.0103585579,7291.913602
-0.335895007147,52.0109453539,7331.882245
-0.336016934384,52.0104112037,7366.413422
-0.336698333186,52.0096139167,7386.516544
-0.337134445995,52.0093281599,7418.717302
-0.338212412604,52.0079516684,7452.334451
-0.33895932682,52.0072935771,7509.403087
-0.340464298775,52.0068538683,7553.103047
-0.34109126615,52.0067938425,7640.542047
-0.342781510795,52.0038600949,7704.935845
-0.343263795478,52.0030740127,7756.729917
-0.343819785133,52.0021901452,7846.217345
-0.343907858378,52.0015544546,7930.137579
-0.343529967138,52.001230886,7993.907083
-0.343462837621,52.0005349881,8041.539942
-0.343795701628,51.999880551,8083.838397
-0.34442145434,51.998771033,8084.742039
-0.344698790953,51.9978043946,8145.561969
-0.346173509151,51.9978836187,8238.316632
-0.347821313923,51.9981057589,8273.187454
-0.350064344427,51.998230102,8298.468934
-0.351945055665,51.9985424153,8339.596615
-0.352266806818,51.9995392291,8364.240238
-0.352176469434,52.000603747,8462.078016
-0.351082325853,52.0024544066,8509.09952
-0.349847277611,52.0037069518,8577.333972
-0.348697964463,52.0047525959,8657.543671
-0.349290830114,52.0050836939,8742.589677
-0.351275944646,52.0042863674,8770.238286
-0.352293345063,52.0039478669,8830.46509
-0.35388464189,52.0028081153,8901.158081
