x,y,time
-0.773301874444,52.0707973474,323.0
-0.774049679848,52.0701020149,346.778751
-0.7736770443,52.0689943756,375.885325
-0.771895469087,52.0686934212,460.46671
-0.771482441948,52.0700283024,475.687539
-0.771232586484,52.0709877412,534.241274
-0.770293976801,52.0707978968,553.588812
-0.769537765556,52.0701028336,634.651082
-0.768944670592,52.0690323237,652.004151
-0.76840876837,52.0683001408,700.502473
-0.76707803797,52.0671324606,715.688735
-0.765977232277,52.0658627724,752.38444
-0.765220871744,52.0651677255,801.558088
-0.765968601978,52.0644723349,892.5675
-0.767520339135,52.0648752249,919.093191
-0.768515768184,52.0661310443,1008.411946
-0.769444290219,52.0671134296,1030.447041
-0.770095194494,52.0677946129,1093.626879
-0.77207850715,52.067460547,1150.734594
-0.772749866101,52.0665566578,1183.950352
-0.772846211527,52.0659077782,1194.395829
-0.770892294668,52.0653195028,1244.688912
-0.768909997061,52.0641982639,1301.42836
-0.769015913043,52.0634844876,1386.844824
-0.769426695938,52.0650602307,1390.85891
-0.769904851459,52.0661817522,1401.661151
-0.771102461339,52.06607493,1465.600741
-0.772817914888,52.0653747876,1466.911842
-0.772684841824,52.0641002549,1538.930288
-0.771738192329,52.0617923053,1549.111713
-0.7707812406,52.0602769012,1597.406214
-0.771088880235,52.0589281316,1622.841755
-0.771329663099,52.0573059234,1690.511497
-0.772030004015,52.0562073728,1780.18971
-0.772893002124,52.0554610468,1856.179279
-0.775461068213,52.0555348579,1928.208503
-0.776554843809,52.0539589212,2018.970803
-0.77909542404,52.0527721844,2111.83186
-0.780303761841,52.0518729557,2149.598159
-0.780908630729,52.0506956998,2239.573749
-0.781791178152,52.0498196887,2317.461742
-0.782730937068,52.0492820164,2349.887198
-0.783709313198,52.0484848103,2369.310313
-0.785865108555,52.0491660479,2468.8656
-0.788173751631,52.0502644396,2484.99524
-0.790175732328,52.051256268,2555.79868
-0.792369130188,52.0524057079,2605.950585
-0.793326568146,52.0531936259,2699.580665
-0.794849649862,52.0537915605,2771.212991
-0.795625215648,52.0543570231,2781.732026
-0.796630901232,52.0548205445,2802.652499
-0.798210952404,52.0557568428,2858.592153
-0.800279240243,52.0570222562,2929.135364
-0.802146312161,52.0581949854,2936.95873
-0.804357428421,52.0599424587,2988.011713
-0.805774804993,52.0605265945,3007.631458
-0.807067397116,52.061226588,3035.052538
-0.808197607447,52.0615743483,3098.912765
-0.808992272861,52.0620101169,3143.733554
-0.810851660943,52.0617926234,3147.720736
-0.810833474093,52.0611947776,3194.445869
-0.811361613541,52.0605367867,3202.221522
-0.811678983537,52.0598509515,3206.03156
-0.811594166745,52.0589796614,3222.036005
-0.81300061506,52.0603563682,3261.819202
-0.812318602391,52.0613248253,3330.708972
-0.812775250122,52.0633038138,3384.180128
-0.813856921585,52.0639760226,3452.872112
-0.815436380531,52.0649125079,3480.117832
-0.817532973988,52.0659835279,3526.711089
-0.818854382616,52.0664889933,3554.366617
-0.820407287366,52.0661649831,3599.375214
-0.821472146937,52.0655118242,3692.882132
-0.823138806792,52.0658644994,3701.575313
-0.825206109163,52.067130278,3746.964198
-0.826661953263,52.0674551293,3841.526732
-0.828489215531,52.0688877136,3927.098677
-0.827615606439,52.0696984298,3939.196313
-0.828706673165,52.0703058745,3940.612704
-0.829742453,52.0698474271,3964.064191
-0.830223767247,52.0687863442,4050.695516
-0.828879325787,52.0655650636,4094.434555
-0.828220852611,52.0642208986,4171.389353
-0.828557912181,52.0634053772,4258.789627
-0.828196123228,52.0622327788,4296.482984
-0.828601190894,52.0609631206,4390.915789
-0.82860265885,52.0602355371,4470.765059
-0.829405903583,52.0599185857,4554.628414
-0.830114831125,52.0598510445,4649.294011
-0.830718972679,52.0596083359,4707.899197
-0.83146740245,52.0592771763,4767.815485
-0.832024783496,52.0590551731,4799.750219
-0.832027244872,52.057872552,4841.866377
-0.831561291869,52.0571925556,4932.277036
-0.830885723855,52.0561622137,4948.123236
-0.830772090324,52.0545878477,5031.639178
-0.831699823446,52.0542266326,5104.833334
-0.83265065912,52.0540029059,5154.017059
-0.834201797811,52.0535628683,5175.230007
-0.834759886257,52.0530452307,5187.205255
-0.834699170373,52.0522844127,5192.041561
-0.835230246451,52.0516556618,5234.644165
-0.836006498883,52.0511400081,5267.222359
-0.837269143773,52.0508769154,5277.688546
-0.837690243468,52.0506906703,5320.58019
-0.839101195633,52.0503127946,5382.894947
-0.838502765329,52.0496421248,5444.764992
-0.839609938642,52.0492509392,5522.764677
-0.840802154292,52.0491667572,5571.567801
-0.84199109065,52.0488132992,5670.522832
-0.843445670006,52.0481455057,5763.107942
